Review,Palabras
"Si te dejas aconsejar por el camarero, prepárate para pagar por pareja alrededor de 100CUC. Sugerencias del cocinero, fuera de carta a 30 CUC el plato, postres a 7 CUC, y la cerveza cubana a 3 CUC (he pasado 20 días en Cuba y no...Más","['si', 'dejar', 'aconsejar', 'camarero', 'preparate', 'pagar', 'pareja', 'alrededor', '100cuc', 'sugerencia', 'cocinero', 'carto', 'thirty', 'cuc', 'plato', 'postre', 'sevir', 'cuc', 'cerveza', 'cubano', 'threir', 'cuc', 'pasado', 'twenty', 'dia', 'cuba', 'mas']"
"Bien situado, muy buen trato Dan explicaciones de todos los detalles de la estancia y son flexibles para atender peticiones Gran desayuno Habitaciones amplias y luminosas, con buenas vistas Te reciben bien desde el primer momento","['bien', 'situado', 'buen', 'trato', 'dar', 'explicación', 'detall', 'estancia', 'flexible', 'atender', 'petición', 'gran', 'desayuno', 'habitación', 'amplio', 'luminoso', 'buena', 'visto', 'recibir', 'bien', 'primero', 'momento']"
"Este museo es muy grande así que planea unas cuantas horas para hacer su camino a través de esta gran colección de oro desde varios lugares de todo Colombia. cuesta $3.000 COP para entrar, que viene a un poco más USD $1.50 , una buena oferta y una estupenda manera de pasar un día tranquilo en Bogotá'.","['museo', 'grande', 'asi', 'planear', 'uno', 'cuanta', 'hora', 'hacer', 'camino', 'traves', 'gran', 'coleccion', 'oro', 'varios', 'lugar', 'colombia', 'costar', '3000', 'cop', 'entrar', 'venir', 'mas', 'usd', '150', 'buen', 'oferta', 'estupendo', 'manera', 'pasar', 'dia', 'tranquilo', 'bogota']"
"Muy buena cocina, novedosa y arriesgada, con ingredientes locales que realzan los platos, excelente atención de Andrés","['buen', 'cocina', 'novedoso', 'arriesgado', 'ingrediente', 'local', 'realzar', 'plato', 'excelente', 'atencion', 'andr']"
"Muy buen hotel con tarifas adecuadas, tv y wifi gratis, habitaciones muy limpias, y buen servicio, desayuno incluido aunque muy sencillo la verdad. buena ubicacion. Recomendable para viaje de familia.","['buen', 'hotel', 'tarifa', 'adecuado', 'tv', 'wifi', 'gratis', 'habitación', 'limpio', 'buen', 'servicio', 'desayuno', 'incluido', 'aunque', 'sencillo', 'verdad', 'buen', 'ubicacion', 'recomendable', 'viaje', 'familia']"
"Hermoso hotel,buen recibiendo con buenas atenciones y rápidas,abundante comida,personal muy atento,Johnny el de relaciones publicas muy atento,nos informó acerca de a donde referirnos sobre la ciudad,recepción muy atentas al igual que el maletero,gracias nuevamente Johnny por todo","['hermoso', 'hotel', 'buen', 'recibir', 'buena', 'atención', 'rapida', 'abundante', 'comida', 'personal', 'atento', 'johnny', 'relación', 'publica', 'atento', 'informo', 'acerca', 'referir yo', 'ciudad', 'recepcion', 'atenta', 'igual', 'maletero', 'gracias', 'nuevamente', 'johnny']"
"El hotel Nacional de Cuba está firmemente en la tradición de los grandes hoteles resort de destino de principios del siglo XX. Tomar el super-elegante, imponentes Biltmore en Coral Gables, roll back muebles de la habitación en su estilo original, sin florituras actualizados, quitará el campo de golf, que reduzcan la piscina gigante a una más normal, pero aún así generosa piscina de ocio y piscina separada de entrenamiento, y un lugar en el corazón de una cautivadora, desmoronándose, ciudad y cultura múltiples capas de transición - que hacerlo. Ah, sí, y el monte una gran pintura al óleo de Fidel uniformada en el pasillo principal, justo al otro lado de una librería que vende escritos de Che y Fidel's en múltiples idiomas. El bufé del desayuno es un poco austero, pero las…","['hotel', 'nacional', 'cuba', 'firmemente', 'tradicion', 'grande', 'hotel', 'resort', 'destino', 'principios', 'siglo', 'xx', 'tomar', 'superelegante', 'imponentes', 'biltmore', 'coral', 'gabl', 'roll', 'back', 'muebl', 'habitacion', 'estilo', 'original', 'floritura', 'actualizado', 'quitar', 'campo', 'golf', 'reducir', 'piscina', 'gigante', 'mas', 'normal', 'aun', 'asi', 'generoso', 'piscina', 'ocio', 'piscina', 'separado', 'entrenamiento', 'lugar', 'corazon', 'cautivadorar', 'desmoronar él', 'ciudad', 'cultura', 'multipl', 'capa', 'transicion', 'hacer él', 'ah', 'si', 'monte', 'gran', 'pintura', 'oleo', 'fidel', 'uniformado', 'pasillo', 'principal', 'justo', 'lado', 'librerio', 'vender', 'escrito', 'che', 'fidel', 's', 'multipl', 'idioma', 'bufe', 'desayuno', 'austero']"
"Se debe conocer caminando, de día y otra cosa muy diferente y también imperdible es hacerlo a la noche. Cuenta con plazas para tomarse una cerveza en sus barcitos o almorzar en ellos, puede también conocer la zona en carretas tiradas por caballos siempre peleando el,precio al conductor, si que queremos pagar lo menos posible pero la idea es ""regatear los preciosa ""  ","['deber', 'conocer', 'caminar', 'dia', 'cosa', 'diferente', 'tambien', 'imperdible', 'hacer él', 'noche', 'contar', 'plaza', 'tomar él', 'cerveza', 'barcito', 'almorzar', 'poder', 'tambien', 'conocer', 'zona', 'carreta', 'tirado', 'caballo', 'siempre', 'pelear', 'precio', 'conductor', 'si', 'querer', 'pagar', 'menos', 'posible', 'idea', 'regatear', 'precioso']"
"La falta de autoridad está arruinando La Candelaria. Parece ser que todo está permitido, especialmente los bares sin autorización que no permiten descansar a los vecinos, por cuanto tiene los equipos a todo volumen hasta las 4o 5 de la mañana. Atracadores en busqueda de turistas dasprevenidos a  partir de la 23.00","['faltar', 'autoridad', 'arruinar', 'candelario', 'parecer', 'ser', 'permitir', 'especialmente', 'bar', 'autorizacion', 'permitir', 'descansar', 'vecino', 'cuanto', 'equipo', 'volumen', '4o', 'five', 'manán', 'atracadores', 'busquedir', 'turista', 'dasprevenido', 'partir', '2300']"
"me gusto todo,esta muy lindo ademas el precio tampoco es caro,son 8 cuc por persona,y ya de estar alli no debes de dejar de ir a conocerlo","['gusto', 'lindo', 'adema', 'precio', 'tampoco', 'caro', 'eight', 'cuc', 'persona', 'alli', 'deber', 'dejar', 'ir', 'conocer él']"
"Todo el piso tenia olor a humedad, aparte de muy viejo, pintura levantada en las paredes. En la habitación no funcionaba el a/c, hablé a recepción y según mandaron a un técnico pero cuando volví estaba igual sin enfriar.","['piso', 'tenia', 'olor', 'humedad', 'aparte', 'viejo', 'pintura', 'levantado', 'pared', 'habitacion', 'funcionar', 'ac', 'hable', 'recepcion', 'segun', 'mandar', 'tecnico', 'volvi', 'igual', 'enfriar']"
"Es linda, aunque los locales alrededor nomson muy Tractivos, las alcantarillas huelen horrible... Es padre cuando bailan y el show de luces de catedral... A veces hay espectaculos gratuitos.","['lindo', 'aunque', 'local', 'alrededor', 'nomson', 'tractivo', 'alcantarilla', 'huelar', 'horrible', 'padre', 'bailar', 'show', 'luz', 'catedral', 'vez', 'espectaculos', 'gratuito']"
"Es una lastima querer visitar un lugar tan simbólico y que este en remodelación, lo peor de todo es que ya lleva mas de 3 años, las agencias de viajes deberían de hacer el comentario de este tipo de situaciones para ofrecer otras alternativas a los visitantes  ","['lastima', 'querer', 'visitar', 'lugar', 'tanto', 'simbolico', 'remodelacion', 'peor', 'llevar', 'mas', 'threir', 'ano', 'agencias', 'viajes', 'deberiar', 'hacer', 'comentario', 'tipo', 'situación', 'ofrecer', 'alternativa', 'visitante']"
"En mi opinión la ubicación es muy buena, solo que a las habitaciones les hace falta un poco mas, las camas son de pésima calidad. La relación costo-beneficio deja mucho que desear, se supone que son de los mejores hoteles pero yo pensaría dos veces en volver a llegar en el. ","['opinion', 'ubicacion', 'buen', 'solo', 'habitación', 'hacer', 'falta', 'mas', 'cama', 'pesimar', 'calidad', 'relacion', 'costobeneficio', 'dejar', 'desear', 'suponer', 'mejor', 'hotel', 'pensario', 'dos', 'vez', 'volver', 'llegar']"
" El centro de Bogota es muy lindo, mantienen la belleza arquitectonica antigua, un paseo muy lindo, lo unico malo es que no es muy seguro, muchas cosas para comprar y lugares para visitar y tomarse fotos.","['centro', 'bogota', 'lindo', 'mantener', 'belleza', 'arquitectonico', 'antiguo', 'paseo', 'lindo', 'unico', 'malo', 'seguro', 'mucho', 'cosa', 'comprar', 'lugar', 'visitar', 'tomar él', 'foto']"
"Visitamos muchas veces durante nuestra estancia de 11 días en la vieja Habana... el mejor momento para visitar era alrededor de la puesta del sol o por la mañana temprano si quieres una visita tranquila. También disfrutamos de la noche, ya que hay un montón de buenos restaurantes alrededor. El exterior de la catedral está hecha de coral - caminar y usted verá fácilmente coral cerebro!!!","['visitar', 'mucho', 'vez', 'estancia', 'elevar', 'dia', 'viejo', 'habana', 'mejor', 'momento', 'visitar', 'alrededor', 'puesto', 'sol', 'manán', 'temprano', 'si', 'querer', 'visita', 'tranquilo', 'tambien', 'disfrutar', 'noche', 'monton', 'buen', 'restaurante', 'alrededor', 'exterior', 'catedral', 'hecho', 'coral', 'caminar', 'usted', 'verir', 'facilmente', 'coral', 'cerebro']"
"El Barrio de la Candelaria tiene una gran riqueza cultural, tiene uno de los atractivos más importante de la ciudad: El Museo de Botero, con piezas de artes muy importantes para la humanidad, de artistas de la talla de Pablo Picasso, Pisarro, Miró, Salvador Dalí.Sin embargo, el barrio en sí mismo, necesita una intervención en limpieza y ornato, las paredes están manchadas de grafiti -no artísticos-, algunas calles estaban sucias, y los edificios no en muy buen estado, no es un lugar en el que le recomendara a un grupo familiar quedarse a dormir, sinceramente no me parece seguro, a pesar de la riqueza y autenticidad cultural del lugar.","['barrio', 'candelario', 'gran', 'riqueza', 'cultural', 'atractivo', 'mas', 'importante', 'ciudad', 'museo', 'botero', 'pieza', 'art', 'importante', 'humanidad', 'artista', 'tallar', 'pablo', 'picasso', 'pisarro', 'mirar', 'salvador', 'dalisin', 'embargo', 'barrio', 'si', 'mismo', 'necesitar', 'intervencion', 'limpieza', 'ornato', 'pared', 'estar', 'manchadas', 'grafiti', 'artistico', 'calle', 'sucio', 'edificio', 'buen', 'lugar', 'recomendara', 'grupo', 'familiar', 'quedar él', 'dormir', 'sinceramente', 'parecer', 'seguro', 'pesar', 'riqueza', 'autenticidad', 'cultural', 'lugar']"
Es un lugar un poco extraño la verdad que la Habana no me deja de sorprender con cada cosa es una atracion fuera de lo normal vals la pena darse una vuelta por el lugar para que veas que no todos somos iguales,"['lugar', 'extrano', 'verdad', 'habán', 'dejar', 'sorprender', 'cada', 'cosa', 'atracion', 'normal', 'vals', 'pena', 'dar él', 'vuelta', 'lugar', 'vea', 'igual']"
El staff de animación son geniales sobre todo chequeboy y jimmy. La alberca estuvo sabrosa en cuestión de la temperatura la playa estuvo tranquila. Pero lo que más nos gusto fue la comida está muy deliciosa. Emmanuel y Betsy son genial en atención al cliente.,"['staff', 'animacion', 'genial', 'chequeboy', 'jimmy', 'alberca', 'sabroso', 'cuestion', 'temperatura', 'playa', 'tranquila', 'mas', 'gusto', 'comida', 'deliciós', 'emmanuel', 'betsy', 'genial', 'atencion', 'cliente']"
"Fuimos en familia a comer a este restaurante.  La primera impresión a la vista es muy buena ya que el lugar está bonito y me gustó que puedes ver al fondo la cocina y las brasas en el asador.
Siendo de Sonora estamos acostumbrados a...Más","['familia', 'comer', 'restaurante', 'primero', 'impresion', 'visto', 'buen', 'lugar', 'bonito', 'gusto', 'poder', 'ver', 'fondo', 'cocina', 'brasa', 'asador', 'ser', 'sonoro', 'acostumbrado', 'mas']"
"No es ""barato"" comer o cenar salvo que solo lo hagas a base de entrantes, el lugar es bonito pero ""lo pagas""","['barato', 'comer', 'cenar', 'salvo', 'solo', 'haga', 'base', 'entrante', 'lugar', 'bonito', 'paga']"
"Muy linda las creaciones, el uso que le dan a artículos desechados, colores intensos, es como un pequeño pueblito lleno de formas","['lindir', 'creación', 'uso', 'dar', 'articulo', 'desechado', 'color', 'intenso', 'pequeno', 'pueblito', 'lleno', 'forma']"
"Para viajar en pereja, hacer un Tour por su gastronomía, beber algo y apreciar la zona histórica es perfecta.","['viajar', 'perejo', 'hacer', 'tour', 'gastronomia', 'beber', 'apreciar', 'zona', 'historico', 'perfecto']"
"Viaje por temas de negocios. buena ubicación, habitaciones muy grandes, limpias, el personal cálido buen servicio con referencia al precio. el estacionamiento es chico, pero logran solventar su demanda. el restaurante sirve buena comida con un precio razonable","['viaje', 'tema', 'negocio', 'buen', 'ubicacion', 'habitación', 'grande', 'limpia', 'personal', 'calido', 'buen', 'servicio', 'referencia', 'precio', 'estacionamiento', 'chico', 'lograr', 'solventar', 'demanda', 'restaurante', 'servir', 'buen', 'comida', 'precio', 'razonable']"
"Verdaderamente es un sitio feo, feo feísimo. Desangelado en un día cualquiera. Los cubanos con los que hablé me decían ""ahí no hay nada que ver, no pierdas el tiempo."" Solo fui por que quería ver desde donde Fidel se dirigía al pueblo. Y me lo imaginé ahí, con sus aires de grandeza dando esos discursos de 8 horas a veces, alimentando su ego con toda esa gente engañada you obligada a ir a escucharle. Era necesario ir para hablar con conocimiento de causa. Si esto no te interesa, ni te molestes.","['verdaderamente', 'sitio', 'feo', 'feo', 'feisimo', 'desangelado', 'diar', 'cualquiera', 'cubano', 'hablar', 'deciar', 'ahi', 'ver', 'pierda', 'tiempo', 'solo', 'queria', 'ver', 'fidel', 'dirigia', 'pueblo', 'imagine', 'ahi', 'aires', 'grandeza', 'dar', 'discurso', 'eight', 'hora', 'vez', 'alimentar', 'ego', 'todo', 'gente', 'enganado', 'you', 'obligado', 'ir', 'escuchar él', 'necesario', 'ir', 'hablar', 'conocimiento', 'causar', 'si', 'interesar', 'molest']"
"comenzó con un divertido viaje en funicular, vistas impresionantes de la ciudad. En la parte superior casi una vista panorámica. La iglesia es preciosa con varias capillas (la Sagrada Familia capilla con la Virgen Negra es de visita obligada).  Ojalá hubiera tenido más tiempo para caminar las estaciones de la Cruz - al aire libre y casi de vida enviado por un sendero serpenteante en los jardines. A pesar de que era una cloudy día con una pequeña llovizna aún era precioso.","['comenzo', 'divertido', 'viaje', 'funicular', 'visto', 'impresionante', 'ciudad', 'parte', 'superior', 'casi', 'visto', 'panoramico', 'iglesia', 'precioso', 'varios', 'capilla', 'sagrado', 'familia', 'capilla', 'virgen', 'negro', 'visita', 'obligado', 'ojala', 'mas', 'tiempo', 'caminar', 'estación', 'cruz', 'aire', 'libre', 'casi', 'vida', 'enviado', 'sendero', 'serpenteante', 'jardín', 'pesar', 'cloudy', 'diar', 'pequena', 'llovizna', 'aun', 'precioso']"
"Es un lugar que es imprescindible visitar cuando se está en Mérida.  Es un gran exponente de la gastronomía yucateca. En lo personal me gustó más el que llaman ""La GRAN Chaya Maya"" ya que es más grande y espacioso, sin embargo, en ambos restaurantes...Más","['lugar', 'imprescindible', 'visitar', 'merido', 'gran', 'exponente', 'gastronomia', 'yucateca', 'personal', 'gusto', 'mas', 'llamar', 'gran', 'chaya', 'mair', 'mas', 'grande', 'espacioso', 'embargo', 'ambos', 'restaurante', 'mas']"
"La comida muy rica un 10 felicito al chef y sus cocineros son unos masters pero el personal de piso (mesrros hostess, manager) muy poco profesional traen su cubreblca debajo de su nariz, se tocan mucho la cara, comen frente a los comensales, juegan mucho le dan la espalda al personal no hacen servicio personalizado rescato su comida muy rica y el poco servicio que dieron los meseros en la recomendación que le dieron a mi mama fue buena y estuvo contenta, hacen mucho ruido para trabajar y el capitan o gerente del restaurante nunca se acerca a las mesas a preguntar que tal su servicio solo se ve adentro detras de la caja, deberian trabajar nucho pero mucho en el servicio....","['comida', 'rico', 'ten', 'felicito', 'chef', 'cocinero', 'masters', 'personal', 'piso', 'mesrros', 'hostess', 'manager', 'profesional', 'traer', 'cubreblca', 'debajo', 'nariz', 'tocar', 'cara', 'comar', 'frente', 'comensal', 'jugar', 'dar', 'espalda', 'personal', 'hacer', 'servicio', 'personalizado', 'rescato', 'comida', 'rico', 'servicio', 'dar', 'mesero', 'recomendacion', 'dar', 'mama', 'buen', 'contenta', 'hacer', 'ruido', 'trabajar', 'capitar', 'gerente', 'restaurante', 'nunca', 'acerca', 'mesa', 'preguntar', 'tal', 'servicio', 'solo', 'ver', 'adentro', 'detras', 'cajo', 'deberiar', 'trabajar', 'nucho', 'servicio']"
Es un lugar lleno de mucha historia y unas vistas impresionantes de toda la Habana y la Bahia,"['lugar', 'lleno', 'mucho', 'historia', 'uno', 'vista', 'impresionante', 'todo', 'habana', 'bahio']"
"Sus instalaciones impecables, la comida deliciosa, todo limpio, la atención excelente, el mar queda súper cerca, el servicio de piscina, bar, restaurante todo excelente, súper recomendado, claramente voy volver","['instalación', 'impecable', 'comida', 'deliciós', 'limpio', 'atencion', 'excelente', 'mar', 'quedar', 'super', 'cerca', 'servicio', 'piscinar', 'bar', 'restaurante', 'excelente', 'super', 'recomendado', 'claramente', 'ir', 'volver']"
"Estaba lleno de gente y ruidoso, teníamos una reserva y llegamos a tiempo, pero tuvimos que esperar 20 minutos para conseguir una mesa. El servicio era desagradable y lento. La comida está bien pero no es increíble. Para una experiencia mucho mejor, justo al cruzar...la calle (entrada casi escondida), probablemente el mismo propietario, todo es similar, pero mejor.Más","['lleno', 'gente', 'ruidoso', 'tener', 'reserva', 'llegar', 'tiempo', 'esperar', 'twenty', 'minuto', 'conseguir', 'mesa', 'servicio', 'desagradable', 'lento', 'comida', 'bien', 'increible', 'experiencia', 'mejor', 'justo', 'cruzar', 'calle', 'entrada', 'casi', 'escondido', 'probablemente', 'mismo', 'propietario', 'similar', 'mejorma']"
"Bonita plaza que se encuentra al recorrer la habana vieja a pie.. muy pintoresca, con bares y restaurantes en sus alrededores y cercanias, ideal para un almuerzo disfrutando de la recorrida por el casco historico de la ciudad.","['bonito', 'plaza', 'encontrar', 'recorrer', 'habana', 'viejo', 'pie', 'pintoresco', 'bar', 'restaurante', 'alrededor', 'cercania', 'ideal', 'almuerzo', 'disfrutar', 'recorrido', 'casco', 'historico', 'ciudad']"
"Como aspecto favorable: Está en el centro de La Habana, (Barrio de Vedado). Personal de recepción amable. El resto de las prestaciones son en el mínimo nivel (sería no mas de un dos estrellas). Cuarto de baño deficitario (temperatura del agua solo templada),climatización también deficitaria (imposible colocar la temperatura adecuada), y limpieza de la habitación en el limite imprescindible.","['aspecto', 'favorable', 'centro', 'habán', 'barrio', 'vedado', 'personal', 'recepcion', 'amable', 'resto', 'prestación', 'minimo', 'nivel', 'serio', 'mas', 'dos', 'estrella', 'cuarto', 'bano', 'deficitario', 'temperatura', 'agua', 'solo', 'templado', 'climatizacion', 'tambien', 'deficitaria', 'imposible', 'colocar', 'temperatura', 'adecuado', 'limpieza', 'habitacion', 'limite', 'imprescindible']"
"Mi pareja y yo nos alojamos aquí por 4 noches recientemente y el hotel nos pareció que estaba por debajo de la media de muchas cosas. Se necesita mucho dinero en las habitaciones y podrían ser mucho mejor. El personal parecía muy bruscos y carece de cuidado todo el año. La piscina estaba sucia y parecía bastante desagradable hasta que finalmente limpiado después de 3 días! La comida era mala pero había un snack bar, así que nunca te hambre. Los jardines estaban mal cuidados y que realmente te hace pensar que no se molestó.","['pareja', 'alojamo', 'aqui', 'four', 'noches', 'recientemente', 'hotel', 'parecio', 'debajo', 'medio', 'mucho', 'cosa', 'necesitar', 'dinero', 'habitaciones', 'podriar', 'ser', 'mejor', 'personal', 'parecia', 'brusco', 'carecer', 'cuidado', 'ano', 'piscinar', 'sucio', 'parecia', 'bastante', 'desagradable', 'finalmente', 'limpiado', 'despu', 'threir', 'dia', 'comida', 'malo', 'habia', 'snack', 'bar', 'asi', 'nunca', 'hambrir', 'jardines', 'mal', 'cuidado', 'realmente', 'hacer', 'pensar', 'molesto']"
"subimos al restaurante por que habia leido en tripadvisor que era un buen restaurante con buena comida, nada mas lejos de la realidad, o por lo menos a mi me toco ese dia malo del mes, pedimos un entrante para compartir y de segundo un...Más","['subir', 'restaurante', 'habio', 'leido', 'tripadvisor', 'buen', 'restaurante', 'buen', 'comida', 'mas', 'lejos', 'realidad', 'menos', 'toco', 'diar', 'malo', 'mes', 'pedir', 'entrante', 'compartir', 'segundo', 'mas']"
"Tu eliges la carne que deseas y la cantidad y la pagas a precio de carnicería, y ahí te la asan al término que deseas. Excelentes cortes y mejores precios.","['eliges', 'carne', 'desea', 'cantidad', 'paga', 'precio', 'carniceria', 'ahi', 'asar', 'termino', 'desea', 'excelente', 'corte', 'mejor', 'precio']"
"El restaurante está muy bien catalogado para lo que en realidad es y uno se deja llevar por los comentarios de las personas que dicen que es bueno pero en realidad no lo es, mucha presentación los platos y poco sabor, los mariscos no tienen...Más","['restaurante', 'bien', 'catalogado', 'realidad', 'dejar', 'llevar', 'comentario', 'persona', 'decir', 'bueno', 'realidad', 'mucho', 'presentacion', 'plato', 'sabor', 'marisco', 'mas']"
"lo había caminado muchas veces, el mar profundamente azul en simbiosis perfecta con el cielo en el horizonte que potencia a ambos, su ancha vereda...calzada...vereda la que el sol hornea diariamente y a tus espaldas La Habana  centro, restos de un esplendor hoy ausente, siempre me cautivó, nunca me lo imaginé enojado...el viento naciente en el mar con destino la ciudad (no huracán por supuesto) que levanta esas olas que te bañan aún caminando la vereda de enfrente, fue la bellísima versión de un malecón bravo","['habia', 'caminado', 'mucho', 'vez', 'mar', 'profundamente', 'azul', 'simbiosis', 'perfecto', 'cielo', 'horizonte', 'potencia', 'ambos', 'ancha', 'veredo', 'calzado', 'veredar', 'sol', 'hornear', 'diariamente', 'espalda', 'habán', 'centro', 'resto', 'esplendor', 'hoy', 'ausente', 'siempre', 'cautivo', 'nunca', 'imagine', 'enojado', 'viento', 'naciente', 'mar', 'destino', 'ciudad', 'huracar', 'supuesto', 'levantar', 'ola', 'banan', 'aun', 'caminar', 'vereda', 'enfrente', 'bellisimo', 'version', 'malecon', 'bravo']"
"Si visita Bogotá, este paseo no hay que perderselo!Se puede ascender a pie, que es solo aconsejable para los que estén en muy buen estado físico. Por funicular o por Teleférico, que es lo que yo hice. Pasa los 4.000 mts sobre el nivel del mar, asi que tengan cuidado los que sufren del mal de altura.Un vez arriba se obtiene la mejor vista de todo Bogotá!!! es realmente precioso!! A la hora que sea, el paisaje es bello.Arriba hay una capilla. Hay restaurantes. Hay una feria para llevarse distintos tipos de recuerdos y distintos caminos para disfrutas de las distintas vistas.","['si', 'visitar', 'bogoto', 'paseo', 'perderselo', 'poder', 'ascender', 'pie', 'solo', 'aconsejable', 'estir', 'buen', 'fisico', 'funicular', 'teleferico', 'hice', 'pasar', '4000', 'mts', 'nivel', 'mar', 'asi', 'cuidado', 'sufrir', 'mal', 'alturaun', 'vez', 'arriba', 'obtener', 'mejor', 'vista', 'bogoto', 'realmente', 'precioso', 'hora', 'paisaje', 'belloarriba', 'capilla', 'restaurante', 'ferio', 'llevar él', 'distinto', 'tipo', 'recuerdo', 'distinto', 'camino', 'disfruta', 'distinto', 'vista']"
"Invitamos a visitar el Museo del Oro, para que se haga un recuento historía de nuestra cultura indigena y las riquezas que generaron a través de las riquezas mineras y culturales.","['invitamos', 'visitar', 'museo', 'oro', 'hacer', 'recuento', 'historia', 'cultura', 'indigén', 'riquezas', 'generar', 'trav', 'riqueza', 'minera', 'cultural']"
"El servicio espectacular. Sugerencias: 1. Mejorar los convenios con el gremio de transporte hacia el centro histórico, deberían aumentar rutas y si hay necesidad de hacer traslados particulares negociar precios más favorables para los huéspedes, pagamos del hotel a Getsemaní $45.000 pero al regreso a las 1am nos cobraron $90.000, nos pareció un precio elevado. 2. Unas vacaciones son también para conocer de la cultura de propia del territorio y la gastronomía es una parte fundamental para ello, por parte del hotel no nos ofrecieron platos típicos, ni dulces tradicionales cartageneros. Aunque la comida deliciosa, si nos hizo falta la gastronomía costeña.","['servicio', 'espectacular', 'sugerencia', 'one', 'mejorar', 'convenio', 'gremio', 'transporte', 'hacia', 'centro', 'historico', 'deberiar', 'aumentar', 'ruta', 'si', 'necesidad', 'hacer', 'traslado', 'particular', 'negociar', 'precio', 'mas', 'favorable', 'huesped', 'pagar', 'hotel', 'getsemani', '45000', 'regreso', '1', 'am', 'cobrar', '90000', 'parecio', 'precio', 'elevado', 'two', 'uno', 'vacación', 'tambien', 'conocer', 'cultura', 'propio', 'territorio', 'gastronomiar', 'parte', 'fundamental', 'él', 'parte', 'hotel', 'ofrecer', 'plato', 'tipico', 'dulce', 'tradicional', 'cartagenero', 'aunque', 'comida', 'deliciós', 'si', 'hacer', 'falta', 'gastronomia', 'costena']"
No dejes de visitar este restaurante! Exquisita la comida y muy buen servicio!!! Además está ubicado en la Habana Vieja... La mayoría de las veces hay que reservar!,"['dej', 'visitar', 'restaurante', 'exquisitar', 'comida', 'buen', 'servicio', 'adema', 'ubicado', 'habana', 'viejo', 'mayorio', 'veces', 'reservar']"
"Al llegar el servicio al cliente es muy malo, el valet parking con una malísima actitud, llegué con la habitación pagada ya que iba a asistir a un congreso y el señor no me dejaba pasar, exigía que me registrara aunque ya lo estaba y tuve que hacer malabarismos con mi coche lo cual hizo que llegara tarde al congreso, deben dar clases de educación a los empleados, sólo los meseros y el personal de limpieza muy amables.","['llegar', 'servicio', 'cliente', 'malo', 'valet', 'parking', 'malisima', 'actitud', 'llegar', 'habitacion', 'pagado', 'ir', 'asistir', 'congreso', 'senor', 'dejar', 'pasar', 'exigia', 'registrar', 'aunque', 'hacer', 'malabarismo', 'coche', 'hacer', 'llegara', 'tarde', 'congreso', 'deber', 'dar', 'clase', 'educacion', 'empleado', 'solo', 'mesero', 'personal', 'limpieza', 'amable']"
"Uno de los mejores lugares para comer pescado zarandeado, tienen variedad de platillos y la atención de los meseros es muy buena. Cuentan con zona para fumar y tienen el privilegio de estar junto a una laguna en la cual puedes observar tortugas, iguanas, aves y si tienes suerte hasta cocodrilos.","['mejor', 'lugar', 'comer', 'pescado', 'zarandeado', 'variedad', 'platillos', 'atencion', 'mesero', 'buen', 'contar', 'zona', 'fumar', 'privilegio', 'junto', 'laguna', 'poder', 'observar', 'tortuga', 'iguana', 'ave', 'si', 'surtir', 'cocodrilo']"
"Por suerte nos tocó una habitación en un piso alto, por lo tanto teníamos una vista preciosa de la ciudad.  La habitación era amplia y siempre muy limpia.  La piscina grande.  En la entrada del hotel hay un bar abierto 24 hs, lo cual es muy útil.  Muchos ascensores y rápidos para subir tantos pisos, así que bien.  El desayuno es lo que le quita un puntito, no mucha fruta, no muy rica, café tibio, no buen pan, en fin...de todas formas fue algo que nos pasó en todos los hoteles de Cuba.  Conclusión: sin lujos pero funciona.","['suerte', 'tocar', 'habitacion', 'piso', 'alto', 'teniar', 'vista', 'precioso', 'ciudad', 'habitacion', 'amplio', 'siempre', 'limpio', 'piscina', 'grande', 'entrada', 'hotel', 'bar', 'abierto', 'twentyfour', 'hs', 'util', 'ascensor', 'rapido', 'subir', 'tanto', 'piso', 'asi', 'bien', 'desayuno', 'quitar', 'puntito', 'mucho', 'fruta', 'rico', 'cafe', 'tibio', 'buen', 'pan', 'fin', 'todo', 'forma', 'paso', 'hotel', 'cuba', 'conclusion', 'lujos', 'funcionar']"
